Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
233924,OIE,51.62,-1.53,Europe,U.K. of Great Britain and Northern Ireland,England,Oxfordshire ,Exact,14/02/2018,14/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,1,1,,,,0,,
233923,National authorities,22.557295,49.988343,Asia,Saudi Arabia,Eastern Province,Al Qatif,Centroid Admin1,11/01/2018,06/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",245,95,95,150,,,0,,
233908,OIE,7.26206,-2.84119,Africa,Ghana,Brong Ahafo,"Dwen, Dormaa Ahenekro",Exact,03/01/2018,14/02/2018,Confirmed,Influenza - Avian,H9N2 LPAI,"domestic, chicken",16822,4225,4225,12597,,,0,,
233895,OIE,46.8322,-0.8666,Europe,France,Pays-de-la-Loire,Sevremont,Exact,06/02/2018,09/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",12291,,0,0,,,0,,
233894,OIE,43.3832,0.33051,Europe,France,Midi-Pyrenees,Sarraguzan,Exact,31/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",10200,,0,10200,,,0,,
233893,OIE,47.25662,-0.726156,Europe,France,Pays-de-la-Loire,"Chemille-en-Anjou, ",Exact,30/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, turkey",6000,,3,5997,,,0,,
233892,OIE,19.38356,-70.40562,Americas,Dominican Republic,Salcedo,Salcedo/Hermanas Mirabal,Exact,09/01/2018,08/02/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, chicken",32400,6,0,32400,0,,0,,
233891,OIE,19.32586,-70.54631,Americas,Dominican Republic,La Vega,"La Vega, Rio Verde Arriba",Exact,10/01/2018,08/02/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, chicken",26,6,0,26,0,,0,,
233890,OIE,19.38175,-70.40606,Americas,Dominican Republic,Salcedo,Salcedo/Hermanas Mirabal,Exact,09/01/2018,08/02/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, chicken",11500,785,785,10715,0,,0,,
233888,OIE,22.46522,113.98899,Asia,"Hong Kong, SAR",Administrative unit not available," Lau Fau Shan, Tin Shui Wai, Yuen Long ",Exact,07/02/2018,09/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,black headed gull (chroicocephalus ridibundus))",,1,1,,,,0,,
233887,OIE,36.796857,126.744085,Asia,Republic of Korea,Chungchongnam-do,"Seogu-ri, Hapdeok-eup, Dangjin-si",Exact,04/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",24000,103,103,23897,,,0,,
233886,OIE,36.962664,127.152598,Asia,Republic of Korea,Kyonggi-do,"Yangnyeong-ri, Seonghwan-eup, Cheonan-si",Exact,08/02/2018,10/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",21000,137,137,20863,,,0,,
233884,OIE,23.74941,120.54827,Asia,Taiwan (Province of China),Taiwan Sheng,Douliu,Exact,16/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N6 LPAI,"domestic, duck",2646,,0,2646,,,,,
233883,OIE,23.7536,120.21897,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi,Exact,05/02/2018,12/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",8308,3485,3485,4823,,,,,
233882,OIE,22.576761,120.501077,Asia,Taiwan (Province of China),Taiwan Sheng,Wandan,Exact,01/02/2018,12/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",2520,,2,2520,,,,,
233881,OIE,22.521425,120.440152,Asia,Taiwan (Province of China),Taiwan Sheng,Xinyuan,Exact,01/02/2018,12/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",2277,,1,2277,,,,,
233880,OIE,22.520944,120.440666,Asia,Taiwan (Province of China),Taiwan Sheng,Xinyuan,Exact,01/02/2018,12/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1944,,0,1944,,,,,
233879,OIE,23.62326,120.23712,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu,Exact,31/01/2018,12/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",11144,763,763,10381,,,,,
233878,OIE,23.62316,120.23669,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu,Exact,31/01/2018,12/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",9830,6120,6120,3710,,,,,
233877,OIE,23.77906,120.24561,Asia,Taiwan (Province of China),Taiwan Sheng,Maliao,Exact,31/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",8155,1833,1833,6322,,,,,
233876,OIE,23.4963,120.33382,Asia,Taiwan (Province of China),Taiwan Sheng,Taibao,Exact,31/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",1030,50,50,980,,,,,
233875,OIE,23.369988,120.307401,Asia,Taiwan (Province of China),Taiwan Sheng,Houbi,Exact,28/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",1100,49,49,1051,,,,,
233874,OIE,23.763768,120.229743,Asia,Taiwan (Province of China),Taiwan Sheng,Maliao,Exact,28/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",28443,5935,5935,22508,,,,,
233873,OIE,23.74246,120.23751,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi,Exact,28/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",4921,540,540,4381,,,,,
233872,OIE,23.70701,120.27153,Asia,Taiwan (Province of China),Taiwan Sheng,Donghi,Exact,26/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",3180,,0,3180,,,,,
233871,OIE,22.93796,120.29368,Asia,Taiwan (Province of China),Taiwan Sheng,Guiren,Exact,24/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",4193,,0,4193,,,,,
233870,OIE,23.61423,120.20099,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu,Exact,24/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1368,,0,1368,,,,,
233869,OIE,23.94012,120.40766,Asia,Taiwan (Province of China),Taiwan Sheng,Erlin,Exact,23/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",3250,,0,3250,,,,,
233868,OIE,23.69813,120.2372,Asia,Taiwan (Province of China),Taiwan Sheng,Donghi,Exact,23/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1512,,0,1512,,,,,
233867,OIE,23.70333,120.26579,Asia,Taiwan (Province of China),Taiwan Sheng,Donghi,Exact,23/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",578,,0,578,,,,,
233866,OIE,23.857151,120.273236,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng,Exact,22/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",589,,0,589,,,,,
233865,OIE,23.81504,120.39092,Asia,Taiwan (Province of China),Taiwan Sheng,Erlin,Exact,22/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",31222,2755,2755,28467,,,,,
233864,OIE,23.99109,120.40513,Asia,Taiwan (Province of China),Taiwan Sheng,FangyuanTownship,Exact,22/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",596,,0,596,,,,,
233863,OIE,24.299222,120.659166,Asia,Taiwan (Province of China),Taiwan Sheng,Houli District,Exact,17/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1424,,0,1424,,,,,
233862,OIE,22.767216,120.567822,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu,Exact,04/01/2018,09/02/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",38298,,0,38298,,,,,
233845,OIE,22.517586,120.543519,Asia,Taiwan (Province of China),Taiwan Sheng,Chaozhou Township,Exact,31/01/2018,06/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",3136,0,0,3136,0,,,,
233844,National authorities,21.31,39.21,Asia,Saudi Arabia,Makkah,Jeddah,Unknown,,08/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233843,National authorities,24.465908,46.276177,Asia,Saudi Arabia,Riyad,Al Muzahimiyah ,Centroid Admin1,22/01/2018,06/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",400,100,100,300,,,0,,
233842,National authorities,24.503894,47.23225,Asia,Saudi Arabia,Riyad,Al Karj,Unknown,10/02/2018,10/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",57000,1800,1800,55200,,,0,,
233841,National authorities,24.13433,47.09348,Asia,Saudi Arabia,Riyad,Al Karj,Unknown,04/02/2018,08/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",150000,500,500,149500,,,0,,
233840,National authorities,24.077871,45.30852,Asia,Saudi Arabia,Riyad,Wadi al-Dawaser,Exact,,04/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233839,National authorities,25.968187,43.424387,Asia,Saudi Arabia,Quassim,Quassim,Centroid Admin1,,03/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233829,OIE,34.352865,62.204029,Asia,Afghanistan,Hirat,South of Injel,Exact,23/01/2018,06/02/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, unspecified bird",54000,4450,4450,49550,,,0,,
233828,OIE,31.777611456,35.2242622457,Asia,Israel,Jerusalem,Jerusalem,Exact,30/01/2018,07/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,eurasian eagle-owl (bubo bubo))",,1,1,,,,0,,
233827,OIE,33.576,44.26,Asia,Iraq,Baghdad,Alshaikhhamed-altaji,Exact,08/02/2018,12/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",29000,18400,13240,15760,,,0,,
233826,OIE,33.586,44.245,Asia,Iraq,Baghdad," Altarmia-Altaji-Radwania-rashedia ",Exact,25/01/2018,07/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",71200,48400,43300,27900,,,0,,
233825,National authorities,22.510639,113.376524,Asia,China,Guangdong Sheng,Zhongshan,Centroid Admin2,03/02/2018,11/02/2018,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,59,1,1
233807,FAO Field Officer,11.43,105.11,Asia,Cambodia,Kandal,"Prekpul village, Banteay Deak commune",Centroid Admin2,05/01/2018,07/02/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",62,47,47,15,,,0,,
233794,National authorities,53.08,-8.19,Europe,Ireland,Tipperary,"Lehinch, County Tipperary",Exact,31/01/2018,06/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
233793,OIE,47.972857,-2.964252,Europe,France,Bretagne,Serent,Exact,03/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",10300,,0,0,,,0,,
233792,OIE,47.50577,-2.30016,Europe,France,Pays-de-la-Loire,Serent,Exact,03/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",6040,,0,0,,,0,,
233791,OIE,47.225716,-2.098494,Europe,France,Pays-de-la-Loire,Saint-Père-en-Retz,Exact,02/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",4200,,0,0,,,0,,
233790,OIE,47.56167,-2.3667,Europe,France,Bretagne,Arzal,Exact,02/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",9000,,0,9000,,,0,,
233788,OIE,43.41062,0.37613,Europe,France,Midi-Pyrenees,SAINTE-DODE,Exact,29/01/2018,05/02/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, duck",7000,,0,7000,,,0,,
233773,OIE,51.4088,-0.3086,Europe,U.K. of Great Britain and Northern Ireland,England,Surrey,Exact,05/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,1,1,,,,,,
233772,OIE,51.41066,-0.3716,Europe,U.K. of Great Britain and Northern Ireland,England,Surrey,Exact,05/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, unspecified bird",,2,2,,,,,,
233771,OIE,51.48651,-0.61776,Europe,U.K. of Great Britain and Northern Ireland,England,Berkshire,Exact,05/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,5,5,,,,,,
233770,OIE,52.26425,-1.31766,Europe,U.K. of Great Britain and Northern Ireland,England,Warwickshire,Exact,05/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,1,1,,,,,,
233769,OIE,51.774557,0.0090,Europe,U.K. of Great Britain and Northern Ireland,England,Hertfordshire,Exact,05/02/2018,05/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, tufted duck",,1,1,,,,,,
233759,OIE,-34.1,20.2,Africa,South Africa,Western Cape,HPAI_H5N8_2017_139,Exact,16/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",391,8,,,,,,,
233758,OIE,-34.1,21.0,Africa,South Africa,Western Cape,HPAI_H5N8_2017_138,Exact,15/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",170,1,,,,,,,
233757,OIE,-33.5,21.6,Africa,South Africa,Western Cape,HPAI_H5N8_2017_137,Exact,03/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",1643,15,,,,,,,
233756,OIE,-33.8,18.6,Africa,South Africa,Western Cape,HPAI_H5N8_2017_132,Exact,24/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
233755,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_133,Exact,18/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
233754,OIE,-33.9,23.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_135,Exact,16/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,0,,
233753,OIE,-34.0,23.3,Africa,South Africa,Western Cape,HPAI_H5N8_2017_130,Exact,16/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,egyptian goose (alopochen aegyptiacus))",,1,,1,,,0,,
233752,OIE,-34.41,19.333333,Africa,South Africa,Western Cape,HPAI_H5N8_2017_129,Exact,12/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackass penguin spheniscus demersus",,1,,,,,0,,
233751,OIE,-34.6,19.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_134,Exact,08/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii), wild, cape gannet shy albatross, wild, crowned cormorant (microcarbo coronatus))",,4,1,3,,,0,,
233750,OIE,-33.9,22.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_131,Exact,08/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackal buzzard (buteo rufofuscus))",,1,1,,,,0,,
233749,OIE,-34.0,18.8,Africa,South Africa,Western Cape,HPAI_H5N8_2017_127,Exact,04/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
233748,OIE,-34.4,19.2,Africa,South Africa,Western Cape,HPAI_H5N8_2017_136,Exact,04/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,common tern,wild,swift tern (thalasseus bergii))",,3,1,2,,,,,
233743,OIE,9.01415,7.6200069,Africa,Nigeria,Nassarawa,Karu,Exact,25/01/2018,02/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",1150,1105,1105,45,,,,,
233742,OIE,36.796857,126.744085,Asia,Republic of Korea,Chungchongnam-do,"Seogu-ri, Hapdeok-eup, Dangjin-si",Exact,04/02/2018,05/02/2018,Confirmed,Influenza - Avian,,"domestic, chicken",24000,103,103,23897,,,0,,
233738,OIE,37.456,49.92,Asia,Iran  (Islamic Republic of),Gilan,"Boujagh, Kiashahr",Exact,31/01/2018,06/02/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, gadwall",50000,1300,1200,100,,,,,
233662,OIE,22.3184,114.1673,Asia,"Hong Kong, SAR",Administrative unit not available,"Nam Tau St & Canton Rd, Mong Kok, Yau Tsim Mong District",Exact,18/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",,1,0,0,,,0,,
233661,National authorities,25.06299,121.44634,Asia,Taiwan (Province of China),Taiwan Sheng," Taishan District ",Exact,26/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",9,,0,9,,,0,,
233660,National authorities,23.765361,120.237803,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao,Exact,17/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",3979,,0,3979,,,0,,
233659,National authorities,25.03067,121.48937,Asia,Taiwan (Province of China),Taiwan Sheng," Wanhua District ",Exact,14/01/2018,18/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",47,,0,47,,,0,,
233652,FAO Field Officer,12.41,106.77,Asia,Cambodia,Mondul Kiri,"O Arm, village, Sre Ktum commune",Exact,28/01/2018,31/01/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",77,14,14,63,,,0,,
233650,OIE,51.572,-0.177,Europe,U.K. of Great Britain and Northern Ireland,England,Greater London Authority ,Exact,29/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,2,2,,,,0,,
233648,OIE,37.067443,126.896486,Asia,Republic of Korea,Kyonggi-do," Gojan-ri, Cheongbuk-myeon ",Exact,27/01/2018,28/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",143000,20,20,142970,,,0,,
233647,OIE,37.1539,126.901973,Asia,Republic of Korea,Kyonggi-do,"Gujang-ri, Paltan-myeon, Hwaseong-si",Exact,26/01/2018,28/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",147700,800,800,146806,,,0,,
233633,OIE,33.47274,44.253645,Asia,Iraq,Baghdad,Al Taji,Exact,21/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",20000,10000,5000,15000,,,0,,
233632,OIE,33.3531,44.3531,Asia,Iraq,Baghdad,Al Rashedia,Exact,15/01/2018,29/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",11000,5000,5000,6000,,,0,,
233630,National authorities,29.652693,91.112321,Asia,China,Xizang Zizhiqu,Lhasa City,Unknown,,24/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,6,,,,,0,,
233629,National authorities,24.532526,118.118594,Asia,China,Fujian Sheng,Xiamen city,Unknown,,24/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified env. sample",,,,,,,0,,
233628,National authorities,28.906,111.234,Asia,China,Hunan Sheng,"Changde City,Taoyuan County",Unknown,,24/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,0,,
233627,National authorities,28.945,112.598,Asia,China,Hunan Sheng,Yuanjiang City,Unknown,,24/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,0,,
233626,National authorities,24.516667,117.65,Asia,China,Fujian Sheng,Zhangzhou,Unknown,,24/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, unspecified bird",,1,,,,,0,,
233625,National authorities,24.516667,117.65,Asia,China,Fujian Sheng,Zhangzhou,Unknown,,24/01/2018,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, duck",,1,,,,,0,,
233604,National authorities,23.579531,120.427143,Asia,Taiwan (Province of China),Taiwan Sheng,XikouTownship,Exact,16/01/2018,18/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, turkey",5404,490,490,4914,,,0,,
233603,National authorities,23.85812778,120.27689167,Asia,Taiwan (Province of China),Taiwan Sheng,Dacheng Township,Exact,15/01/2018,18/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",19237,6925,6925,12312,,,0,,
233602,National authorities,25.03067,121.48937,Asia,Taiwan (Province of China),Taiwan Sheng," Wanhua District ",Exact,14/01/2018,18/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",60,,0,60,,,0,,
233496,OIE,51.85,4.42,Europe,Netherlands,Zuid-holland,Rhoon,Exact,20/01/2018,24/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"captive, unspecified bird",32,2,0,32,,,0,,
233427,OIE,34.555349,69.207486,Asia,Afghanistan,Kabul,"Bagrami, Welayati, 8 ",Exact,18/01/2018,23/01/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, chicken",17,15,15,2,,,0,,
233426,OIE,34.555349,69.207486,Asia,Afghanistan,Kabul," Kabul, Qale juma khan, 7 ",Exact,14/01/2018,23/01/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, chicken",12,6,6,6,,,0,,
233425,OIE,51.794,-0.0060,Europe,U.K. of Great Britain and Northern Ireland,England,Hertfordshire,Exact,13/01/2018,22/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mew gull (larus canus), wild, gull, wild, duck, wild, tufted duck, wild, mallard, wild, greylag goose)",,19,19,,,,0,,
233410,National authorities,35.561256,139.71605,Asia,Japan,Tookyoo,Ota Ward,Unknown,05/01/2018,13/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, accipiter gentilis ",,1,1,,,,0,,
233409,National authorities,22.68104167,120.58423333,Asia,Taiwan (Province of China),Taiwan Sheng,"Neipu Township, Pingtung County ",Exact,17/01/2018,20/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",18727,8277,8277,10450,,,0,,
233408,National authorities,23.940875,120.407272,Asia,Taiwan (Province of China),Taiwan Sheng,"Erlun Duchang, Erlin Town",Exact,05/01/2018,20/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1362,,,1362,,,0,,
233407,National authorities,22.48472222,120.44266667,Asia,Taiwan (Province of China),Taiwan Sheng,Xinyuan Township,Centroid Admin1,11/01/2018,18/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",1588,,0,1588,,,0,,
233406,National authorities,22.73677778,120.59505556,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Centroid Admin1,18/01/2018,18/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",11976,1100,1100,10696,,,0,,
233405,National authorities,23.601248,120.826967,Asia,Taiwan (Province of China),Taiwan Sheng,Taipei Poultry Wholesale Market,Centroid Admin1,14/01/2018,16/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",,2,0,,,,0,,
233404,National authorities,23.601248,120.826967,Asia,Taiwan (Province of China),Taiwan Sheng,Yunlin County,Centroid Admin1,,14/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",,,0,,,,0,,
233373,OIE,43.8559,-0.713945,Europe,France,Aquitaine,Meilhan ,Exact,16/01/2018,19/01/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",3660,,0,0,0,,0,,
233315,OIE,52.3186,-1.3162,Europe,U.K. of Great Britain and Northern Ireland,England,Warwickshire ,Exact,09/01/2018,17/01/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,herring gull,wild,great black-backed gull (larus marinus), wild, great crested grebe (podiceps cristatus), wild, tufted duck)",,13,13,,,,0,,
233314,National authorities,23.4543,120.266412,Asia,Taiwan (Province of China),Taiwan Sheng," Puzi City",Exact,10/01/2018,16/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, unspecified bird",1,1,1,,,,0,,
233313,National authorities,22.75952778,120.5685278,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township ,Exact,08/01/2018,16/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",4531,,0,4531,,,0,,
233312,National authorities,23.71176111,120.27959167,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi District,Exact,02/01/2018,16/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",3915,,0,3915,,,0,,
233235,National authorities,23.68423,120.250149,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi District,Exact,04/01/2018,15/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",12700,2239,2239,10461,,,0,,
233234,National authorities,23.69883,120.409698,Asia,Taiwan (Province of China),Taiwan Sheng,Huwei Township,Exact,04/01/2018,15/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",870,269,269,601,,,0,,
233233,National authorities,23.71069,120.23502,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi District,Exact,04/01/2018,15/01/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",12400,1240,1240,11160,,,0,,
233151,OIE,32.3122,44.2409,Asia,Iraq,Kerbala,Babil,Exact,10/01/2018,14/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",209000,98000,98000,111000,,,0,,
233138,National authorities,24.926662,39.957156,Asia,Saudi Arabia,Madinah,Madinah,Centroid Admin1,,13/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233137,National authorities,25.968187,43.424387,Asia,Saudi Arabia,Quassim,Buraidah,Centroid Admin1,,13/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233136,National authorities,25.968187,43.424387,Asia,Saudi Arabia,Quassim,Bakiriya,Centroid Admin1,,13/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233135,National authorities,23.402081,45.23404,Asia,Saudi Arabia,Riyad,Al-Aflaj,Centroid Admin1,,13/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
233134,National authorities,25.431749,45.817622,Asia,Saudi Arabia,Riyad,Thadak,Unknown,06/01/2018,13/01/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",64300,1200,1200,63100,,,0,,
